ticket_id,customer_id,data_abertura,data_fechamento,categoria,status,sla_atingido
3272,2729,2023-12-13,2023-12-15,Cobranca,fechado,sim
3273,2729,2023-02-09,2023-02-16,Rede,fechado,sim
3274,2729,2024-10-14,2024-10-18,Rede,fechado,nao
3275,2732,2024-05-08,2024-05-22,Tecnico,fechado,sim
3276,2733,2023-10-28,2023-11-03,Cobranca,fechado,sim
3277,2735,2023-03-13,,Rede,pendente,sim
3278,2735,2023-02-20,,Tecnico,pendente,sim
3279,2736,2023-03-09,,Tecnico,pendente,sim
3280,2738,2023-09-13,2023-09-27,Atendimento,fechado,sim
3281,2740,2024-01-25,,Atendimento,aberto,sim
3282,2741,2023-05-03,,Rede,aberto,sim
3283,2742,2024-02-13,,Atendimento,pendente,
3284,2744,2023-11-03,2023-11-11,Tecnico,fechado,sim
3285,2744,2024-12-29,2025-01-11,Rede,fechado,nao
3286,2745,2024-10-01,2024-10-04,Tecnico,fechado,sim
3287,2747,2023-11-06,,Cobranca,aberto,sim
3288,2747,2024-12-14,2024-12-15,Atendimento,fechado,nao
3289,2747,2023-07-05,,Rede,aberto,sim
3290,2749,2024-10-09,2024-10-19,Rede,fechado,sim
3291,2749,2024-11-21,2024-11-24,Tecnico,fechado,nao
3292,2750,2024-02-27,2024-03-02,Tecnico,fechado,sim
3293,2751,2024-12-27,,Tecnico,aberto,sim
3294,2751,2023-11-09,2023-11-17,Cobranca,fechado,nao
3295,2752,2023-01-03,2023-01-05,Atendimento,fechado,sim
3296,2752,2024-09-21,,Cobranca,pendente,sim
3297,2754,2023-09-02,,Atendimento,pendente,sim
3298,2755,2023-09-15,,Cobranca,pendente,nao
3299,2757,2024-07-27,,Rede,aberto,sim
3300,2759,2024-04-18,,Rede,pendente,
3301,2759,2024-11-08,2024-11-16,Rede,fechado,
3302,2760,2023-01-23,,Cobranca,pendente,sim
3303,2761,2024-02-02,,Cobranca,pendente,nao
3304,2762,2024-06-15,2024-06-25,Tecnico,fechado,sim
3305,2762,2023-03-27,,Tecnico,pendente,sim
3306,2766,2023-07-11,2023-07-16,Atendimento,fechado,
3307,2767,2024-03-12,2024-03-26,Rede,fechado,sim
3308,2767,2023-08-14,2023-08-27,Cobranca,fechado,sim
3309,2770,2024-05-17,2024-05-27,Rede,fechado,
3310,2770,2024-07-10,,Cobranca,aberto,sim
3311,2771,2024-01-31,2024-02-14,Rede,fechado,sim
3312,2772,2024-12-21,2024-12-30,Rede,fechado,sim
3313,2773,2024-12-15,,Tecnico,pendente,nao
3314,2774,2024-07-13,2024-07-17,Tecnico,fechado,sim
3315,2775,2024-04-09,2024-04-19,Tecnico,fechado,nao
3316,2777,2023-04-08,2023-04-09,Rede,fechado,sim
3317,2778,2024-10-24,2024-10-27,Atendimento,fechado,sim
3318,2779,2024-07-18,,Cobranca,pendente,sim
3319,2779,2023-04-23,2023-04-27,Rede,fechado,sim
3320,2780,2023-08-26,,Cobranca,pendente,sim
3321,2782,2024-09-19,2024-09-26,Rede,fechado,nao
3322,2782,2023-03-01,2023-03-07,Atendimento,fechado,nao
3323,2783,2023-01-11,2023-01-22,Tecnico,fechado,nao
3324,2783,2023-02-28,2023-03-13,Tecnico,fechado,sim
3325,2783,2023-01-22,2023-01-30,Atendimento,fechado,nao
3326,2783,2023-09-25,2023-10-06,Rede,fechado,nao
3327,2783,2023-01-27,,Cobranca,pendente,nao
3328,2784,2024-01-23,2024-01-26,Atendimento,fechado,sim
3329,2784,2023-06-03,2023-06-07,Tecnico,fechado,nao
3330,2785,2023-06-01,2023-06-09,Cobranca,fechado,sim
3331,2786,2023-03-02,,Rede,aberto,
3332,2786,2024-08-02,,Tecnico,pendente,
3333,2788,2024-04-06,2024-04-11,Rede,fechado,sim
3334,2789,2023-04-15,,Tecnico,pendente,sim
3335,2790,2024-12-18,2024-12-24,Rede,fechado,nao
3336,2792,2023-02-08,2023-02-09,Atendimento,fechado,sim
3337,2793,2024-10-05,2024-10-16,Cobranca,fechado,nao
3338,2794,2023-06-03,2023-06-05,Rede,fechado,nao
3339,2795,2023-10-21,2023-10-26,Cobranca,fechado,sim
3340,2795,2023-11-17,2023-11-23,Tecnico,fechado,sim
3341,2795,2024-06-30,2024-07-07,Atendimento,fechado,nao
3342,2796,2023-01-21,2023-01-25,Rede,fechado,sim
3343,2797,2023-11-27,2023-12-10,Atendimento,fechado,nao
3344,2797,2023-07-31,2023-08-12,Tecnico,fechado,
3345,2798,2023-04-10,2023-04-24,Rede,fechado,nao
3346,2799,2024-05-29,2024-06-02,Tecnico,fechado,sim
3347,2800,2023-02-01,2023-02-02,Cobranca,fechado,nao
3348,2800,2024-08-18,2024-08-29,Tecnico,fechado,nao
3349,2801,2023-09-24,2023-09-27,Atendimento,fechado,sim
3350,2802,2023-05-14,,Tecnico,aberto,sim
3351,2803,2024-02-01,2024-02-05,Atendimento,fechado,nao
3352,2804,2023-12-09,2023-12-14,Cobranca,fechado,
3353,2804,2023-03-15,2023-03-21,Rede,fechado,nao
3354,2804,2024-06-20,2024-06-26,Atendimento,fechado,sim
3355,2805,2024-11-26,2024-12-06,Atendimento,fechado,sim
3356,2805,2023-02-05,,Cobranca,aberto,sim
3357,2808,2024-01-10,,Rede,aberto,sim
3358,2810,2023-04-02,,Cobranca,pendente,
3359,2811,2023-06-30,2023-07-05,Tecnico,fechado,sim
3360,2811,2023-02-16,,Cobranca,aberto,nao
3361,2812,2023-05-07,2023-05-18,Cobranca,fechado,sim
3362,2813,2024-11-13,2024-11-27,Rede,fechado,sim
3363,2814,2023-07-29,2023-08-12,Rede,fechado,nao
3364,2814,2024-05-17,2024-05-18,Tecnico,fechado,sim
3365,2815,2023-10-19,2023-10-25,Rede,fechado,
3366,2815,2024-06-16,2024-06-21,Atendimento,fechado,nao
3367,2816,2024-11-06,,Tecnico,pendente,sim
3368,2818,2023-09-16,,Atendimento,pendente,nao
3369,2819,2024-01-03,2024-01-15,Atendimento,fechado,sim
3370,2819,2023-02-07,2023-02-07,Rede,fechado,
3371,2819,2023-06-06,2023-06-18,Tecnico,fechado,sim
3372,2819,2024-01-23,2024-02-02,Tecnico,fechado,sim
3373,2820,2023-10-16,2023-10-23,Cobranca,fechado,
3374,2821,2023-03-08,2023-03-12,Rede,fechado,sim
3375,2822,2025-01-05,2024-08-10,Tecnico,fechado,sim
3376,2822,2024-04-19,,Atendimento,aberto,sim
3377,2822,2023-01-25,,Atendimento,aberto,nao
3378,2823,2023-11-25,,Atendimento,pendente,sim
3379,2824,2023-02-26,2023-03-10,Cobranca,fechado,nao
3380,2824,2024-03-24,,Cobranca,aberto,nao
3381,2826,2024-11-16,2024-11-20,Cobranca,fechado,
3382,2826,2024-07-24,,Rede,pendente,nao
3383,2828,2024-05-21,2024-05-29,Atendimento,fechado,sim
3384,2829,2023-08-13,2023-08-15,Rede,fechado,sim
3385,2830,2023-03-15,2023-03-21,Cobranca,fechado,sim
3386,2832,2023-09-11,2023-09-14,Rede,fechado,sim
3387,2833,2024-08-17,2024-08-20,Tecnico,fechado,sim
3388,2834,2024-11-10,2024-11-14,Tecnico,fechado,nao
3389,2836,2024-08-26,2024-09-05,Tecnico,fechado,sim
3390,2838,2024-05-27,2024-06-05,Tecnico,fechado,sim
3391,2839,2023-04-02,2023-04-12,Rede,fechado,nao
3392,2840,2024-03-02,2024-03-14,Cobranca,fechado,nao
3393,2840,2023-05-02,2023-05-03,Atendimento,fechado,sim
3394,2840,2024-01-15,2024-01-24,Atendimento,fechado,nao
3395,2843,2023-07-09,2023-07-11,Atendimento,fechado,sim
3396,2843,2023-03-19,,Cobranca,aberto,
3397,2843,2023-02-08,2023-02-20,Rede,fechado,sim
3398,2844,2024-08-19,2024-08-26,Rede,fechado,nao
3399,2845,2024-11-06,2024-11-19,Atendimento,fechado,nao
3400,2845,2023-08-09,,Cobranca,aberto,sim
3401,2848,2023-11-02,2023-11-14,Rede,fechado,nao
3402,2848,2023-12-15,2023-12-20,Tecnico,fechado,nao
3403,2848,2024-12-07,,Tecnico,pendente,nao
3404,2849,2023-09-18,2023-09-27,Tecnico,fechado,sim
3405,2850,2023-08-28,2023-08-29,Rede,fechado,nao
3406,2852,2024-10-21,2024-10-21,Cobranca,fechado,sim
3407,2852,2023-08-23,2023-08-31,Rede,fechado,sim
3408,2853,2023-06-19,2023-06-23,Tecnico,fechado,sim
3409,2853,2024-01-06,2024-01-13,Tecnico,fechado,sim
3410,2854,2023-09-12,2023-09-16,Cobranca,fechado,sim
3411,2854,2023-11-22,2023-11-28,Rede,fechado,sim
3412,2855,2024-01-21,2024-01-23,Tecnico,fechado,sim
3413,2855,2024-05-13,2024-05-14,Rede,fechado,sim
3414,2856,2023-02-20,2023-02-21,Cobranca,fechado,nao
3415,2857,2024-03-08,2024-03-16,Cobranca,fechado,sim
3416,2858,2023-10-30,2023-11-02,Rede,fechado,sim
3417,2858,2023-01-28,2023-02-07,Cobranca,fechado,sim
3418,2859,2023-04-27,2023-04-30,Cobranca,fechado,sim
3419,2860,2024-04-11,2024-04-13,Atendimento,fechado,sim
3420,2863,2023-12-04,2023-12-09,Atendimento,fechado,nao
3421,2863,2023-08-22,2023-09-04,Rede,fechado,nao
3422,2863,2024-06-23,2024-07-03,Atendimento,fechado,sim
3423,2865,2023-11-18,2023-11-19,Atendimento,fechado,sim
3424,2865,2023-02-11,2023-02-18,Tecnico,fechado,sim
3425,2865,2024-12-04,,Tecnico,aberto,sim
3426,2869,2024-09-09,2024-09-17,Cobranca,fechado,sim
3427,2870,2023-03-27,2023-04-02,Atendimento,fechado,sim
3428,2870,2023-08-25,,Rede,pendente,sim
3429,2870,2024-07-16,2024-07-25,Rede,fechado,nao
3430,2871,2024-12-13,2024-12-17,Atendimento,fechado,nao
3431,2872,2023-01-01,2023-01-07,Tecnico,fechado,sim
3432,2872,2024-12-02,2024-12-16,Rede,fechado,sim
3433,2872,2024-05-27,2024-05-29,Cobranca,fechado,sim
3434,2872,2023-09-01,,Cobranca,aberto,nao
3435,2873,2024-09-12,2024-09-13,Cobranca,fechado,sim
3436,2873,2024-07-17,2024-07-19,Rede,fechado,
3437,2874,2023-07-11,2023-07-16,Atendimento,fechado,nao
3438,2875,2023-02-19,2023-02-27,Atendimento,fechado,nao
3439,2875,2024-09-21,,Tecnico,aberto,
3440,2875,2024-04-07,,Tecnico,aberto,
3441,2876,2023-05-06,,Tecnico,aberto,sim
3442,2876,2023-12-13,,Atendimento,pendente,sim
3443,2876,2023-05-21,,Cobranca,aberto,sim
3444,2876,2024-10-09,,Cobranca,aberto,
3445,2878,2023-10-28,2023-10-29,Rede,fechado,sim
3446,2878,2024-11-10,2024-11-10,Atendimento,fechado,sim
3447,2878,2023-06-01,,Tecnico,pendente,nao
3448,2879,2024-07-30,,Atendimento,pendente,sim
3449,2883,2023-08-23,,Rede,pendente,nao
3450,2884,2023-12-01,2023-12-08,Atendimento,fechado,sim
3451,2885,2023-03-25,,Rede,pendente,sim
3452,2885,2024-02-04,2024-02-07,Tecnico,fechado,sim
3453,2886,2023-07-09,,Cobranca,aberto,sim
3454,2886,2024-03-28,2024-04-10,Cobranca,fechado,sim
3455,2887,2023-08-05,2023-08-08,Tecnico,fechado,nao
3456,2887,2024-01-08,2024-01-20,Tecnico,fechado,
3457,2888,2024-08-09,2024-08-19,Cobranca,fechado,sim
3458,2891,2024-04-08,2024-04-22,Tecnico,fechado,sim
3459,2891,2023-01-16,,Atendimento,aberto,sim
3460,2891,2023-03-16,,Atendimento,pendente,sim
3461,2891,2023-04-01,2023-04-05,Cobranca,fechado,sim
3462,2892,2024-04-09,2024-04-12,Tecnico,fechado,nao
3463,2892,2024-01-04,2024-01-17,Rede,fechado,nao
3464,2892,2023-09-22,,Cobranca,aberto,nao
3465,2893,2024-10-21,2024-10-27,Atendimento,fechado,sim
3466,2893,2023-05-16,2023-05-28,Atendimento,fechado,nao
3467,2895,2023-03-18,,Atendimento,pendente,sim
3468,2896,2023-01-30,2023-02-01,Tecnico,fechado,nao
3469,2898,2024-01-10,,Atendimento,aberto,nao
3470,2900,2023-01-11,,Rede,pendente,sim
3471,2900,2024-09-25,,Cobranca,pendente,nao
3472,2900,2023-05-05,2023-05-06,Tecnico,fechado,sim
3473,2901,2024-01-30,2024-02-07,Atendimento,fechado,sim
3474,2901,2023-07-05,2023-07-10,Rede,fechado,sim
3475,2901,2024-01-10,2024-01-13,Rede,fechado,nao
3476,2902,2023-08-31,2023-09-05,Tecnico,fechado,sim
3477,2904,2024-04-13,2024-04-13,Tecnico,fechado,sim
3478,2905,2024-10-07,2024-10-07,Atendimento,fechado,
3479,2905,2024-05-25,2024-06-06,Tecnico,fechado,sim
3480,2905,2024-12-13,2024-12-27,Atendimento,fechado,nao
3481,2906,2024-04-26,2024-04-28,Rede,fechado,sim
3482,2906,2023-07-13,2023-07-15,Atendimento,fechado,sim
3483,2908,2023-05-13,,Rede,pendente,sim
3484,2908,2023-01-12,2023-01-19,Tecnico,fechado,sim
3485,2909,2024-08-25,2024-09-07,Tecnico,fechado,sim
3486,2913,2023-12-02,2023-12-05,Cobranca,fechado,nao
3487,2913,2024-04-12,,Cobranca,pendente,sim
3488,2914,2023-03-06,2023-03-16,Rede,fechado,sim
3489,2915,2024-09-29,2024-10-13,Atendimento,fechado,sim
3490,2916,2023-05-06,2023-05-13,Rede,fechado,nao
3491,2916,2023-05-29,,Cobranca,pendente,sim
3492,2917,2023-05-23,,Cobranca,aberto,nao
3493,2917,2024-10-18,2024-10-25,Tecnico,fechado,sim
3494,2917,2023-09-29,,Cobranca,pendente,
3495,2919,2023-10-26,,Tecnico,pendente,sim
3496,2919,2024-07-15,2024-07-19,Atendimento,fechado,sim
3497,2919,2024-03-23,2024-04-06,Rede,fechado,nao
3498,2919,2023-08-15,2023-08-22,Cobranca,fechado,sim
3499,2921,2023-02-28,2023-03-14,Atendimento,fechado,sim
3500,2922,2023-11-02,2023-11-02,Atendimento,fechado,
3501,2924,2024-03-15,,Cobranca,pendente,nao
3502,2924,2024-03-08,2024-03-08,Atendimento,fechado,sim
3503,2926,2023-03-12,2023-03-16,Atendimento,fechado,sim
3504,2927,2023-07-09,2023-07-12,Cobranca,fechado,sim
3505,2929,2023-05-03,,Atendimento,aberto,sim
3506,2930,2023-01-16,,Rede,aberto,nao
3507,2932,2024-02-01,,Tecnico,pendente,sim
3508,2932,2023-09-03,,Cobranca,pendente,sim
3509,2932,2024-01-07,2024-01-19,Tecnico,fechado,sim
3510,2934,2023-11-30,,Atendimento,pendente,nao
3511,2936,2024-01-30,,Tecnico,aberto,nao
3512,2936,2023-09-24,2023-10-01,Tecnico,fechado,sim
3513,2937,2023-07-23,2023-07-31,Cobranca,fechado,
3514,2937,2023-04-26,,Tecnico,aberto,sim
3515,2938,2023-10-05,2023-10-19,Rede,fechado,sim
3516,2938,2023-10-13,,Tecnico,pendente,nao
3517,2938,2024-04-02,2024-04-02,Tecnico,fechado,nao
3518,2939,2023-11-13,2023-11-25,Rede,fechado,sim
3519,2940,2024-08-01,2024-08-06,Rede,fechado,nao
3520,2941,2023-05-04,,Tecnico,pendente,nao
3521,2941,2024-08-20,,Atendimento,pendente,sim
3522,2942,2024-09-01,2024-09-15,Tecnico,fechado,sim
3523,2942,2024-10-04,,Atendimento,aberto,sim
3524,2943,2023-10-15,,Rede,aberto,sim
3525,2943,2023-11-13,2023-11-24,Tecnico,fechado,
3526,2944,2023-03-16,2023-03-18,Tecnico,fechado,sim
3527,2945,2023-07-30,,Tecnico,pendente,sim
3528,2945,2024-05-31,2024-06-13,Atendimento,fechado,nao
3529,2946,2024-09-24,,Tecnico,aberto,sim
3530,2946,2023-02-07,2023-02-10,Cobranca,fechado,nao
3531,2947,2024-08-18,,Tecnico,pendente,nao
3532,2947,2023-12-22,2024-01-03,Atendimento,fechado,sim
3533,2951,2024-06-12,,Atendimento,pendente,nao
3534,2951,2024-05-03,,Tecnico,pendente,nao
3535,2953,2023-12-16,2023-12-25,Rede,fechado,nao
3536,2956,2024-07-27,2024-08-02,Cobranca,fechado,nao
3537,2956,2024-10-21,2024-11-04,Rede,fechado,nao
3538,2957,2023-07-31,2023-08-02,Atendimento,fechado,sim
3539,2958,2023-03-31,2023-04-13,Tecnico,fechado,
3540,2958,2023-06-23,2023-07-02,Rede,fechado,
3541,2959,2024-01-21,,Tecnico,aberto,nao
3542,2959,2024-09-15,,Tecnico,pendente,sim
3543,2960,2023-07-23,,Cobranca,pendente,nao
3544,2961,2024-12-28,2025-01-07,Atendimento,fechado,nao
3545,2961,2023-04-25,2023-05-01,Tecnico,fechado,
3546,2961,2024-10-27,2024-11-07,Tecnico,fechado,
3547,2962,2023-02-06,2023-02-10,Tecnico,fechado,sim
3548,2965,2024-11-14,,Rede,aberto,sim
3549,2965,2023-02-24,2023-03-07,Atendimento,fechado,sim
3550,2966,2023-07-25,,Cobranca,aberto,sim
3551,2966,2024-03-19,,Tecnico,pendente,sim
3552,2969,2023-12-26,2024-01-09,Rede,fechado,nao
3553,2970,2023-10-25,,Cobranca,pendente,nao
3554,2970,2024-02-11,2024-02-12,Cobranca,fechado,sim
3555,2971,2024-06-21,2024-06-26,Rede,fechado,sim
3556,2972,2024-07-12,2024-07-17,Atendimento,fechado,sim
3557,2972,2023-05-09,2023-05-20,Cobranca,fechado,nao
3558,2972,2024-05-05,2024-05-11,Cobranca,fechado,sim
3559,2973,2024-11-16,2024-11-27,Rede,fechado,sim
3560,2973,2024-02-16,2024-02-29,Tecnico,fechado,nao
3561,2973,2023-12-21,2023-12-24,Atendimento,fechado,sim
3562,2975,2024-02-13,2024-02-21,Rede,fechado,sim
3563,2975,2024-03-23,2024-03-31,Cobranca,fechado,
3564,2976,2024-09-21,2024-09-23,Rede,fechado,sim
3565,2977,2023-08-31,,Rede,pendente,nao
3566,2978,2024-08-17,,Tecnico,pendente,sim
3567,2978,2023-04-03,,Rede,pendente,sim
3568,2978,2024-01-10,2024-01-20,Tecnico,fechado,sim
3569,2979,2024-07-25,,Cobranca,pendente,sim
3570,2979,2024-05-14,2024-05-25,Atendimento,fechado,nao
3571,2979,2023-04-27,2023-05-11,Rede,fechado,sim
3572,2981,2024-08-22,,Rede,aberto,sim
3573,2982,2024-05-24,2024-05-31,Tecnico,fechado,nao
3574,2983,2023-07-01,,Rede,pendente,sim
3575,2983,2024-02-24,,Atendimento,pendente,sim
3576,2984,2023-12-24,2023-12-29,Atendimento,fechado,nao
3577,2985,2024-04-08,2024-04-18,Atendimento,fechado,sim
3578,2986,2023-08-05,,Tecnico,pendente,nao
3579,2989,2024-10-02,2024-10-15,Cobranca,fechado,nao
3580,2989,2023-02-17,2023-02-24,Cobranca,fechado,nao
3581,2990,2023-09-01,2023-09-02,Cobranca,fechado,
3582,2990,2023-03-24,2023-04-03,Tecnico,fechado,sim
3583,2990,2024-12-07,2024-12-19,Rede,fechado,
3584,2994,2024-09-07,,Cobranca,aberto,sim
3585,2994,2024-10-22,2024-10-31,Rede,fechado,sim
3586,2995,2024-04-19,,Tecnico,pendente,sim
3587,2996,2023-03-28,,Rede,pendente,nao
3588,2997,2024-06-18,2024-06-19,Cobranca,fechado,
3589,2997,2024-10-21,,Cobranca,aberto,sim
3590,2997,2024-03-13,2024-03-25,Cobranca,fechado,sim
3591,2998,2024-01-26,2024-02-09,Cobranca,fechado,sim
3592,2999,2024-05-12,2024-05-24,Rede,fechado,nao
3593,3000,2023-04-04,2023-04-12,Cobranca,fechado,sim
3594,3000,2023-12-01,,Rede,pendente,sim
3595,3000,2024-01-14,2024-01-17,Tecnico,fechado,nao
