contrato_id;customer_id;plano_id;uf;data_inicio;data_cancelamento;status_churn;data_referencia;tempo_de_casa_dias;tempo_de_casa_meses;inicio_janela_90d;fim_janela_90d
2517;2517;1;RJ;2024-04-29;;ativo;2024-12-31;246;8;2024-10-02;2024-12-31
2518;2518;2;PR;2023-02-27;;ativo;2024-12-31;673;22;2024-10-02;2024-12-31
2519;2519;1;SP;2022-06-17;2024-02-22;cancelou;2024-02-22;615;20;2023-11-24;2024-02-22
2520;2520;1;RS;2022-07-02;2024-02-05;cancelou;2024-02-05;583;19;2023-11-07;2024-02-05
2521;2521;1;BA;2022-11-02;2023-08-31;cancelou;2023-08-31;302;10;2023-06-02;2023-08-31
2522;2522;3;BA;2024-04-14;;ativo;2024-12-31;261;8;2024-10-02;2024-12-31
2523;2523;1;RS;2022-08-27;;ativo;2024-12-31;857;28;2024-10-02;2024-12-31
2524;2524;2;RS;2023-07-22;;ativo;2024-12-31;528;17;2024-10-02;2024-12-31
2525;2525;2;RJ;2022-10-19;;ativo;2024-12-31;804;26;2024-10-02;2024-12-31
2526;2526;3;BA;2023-08-17;2024-09-30;cancelou;2024-09-30;410;13;2024-07-02;2024-09-30
2527;2527;2;RJ;2022-12-09;;ativo;2024-12-31;753;25;2024-10-02;2024-12-31
2528;2528;2;MG;2023-10-23;;ativo;2024-12-31;435;14;2024-10-02;2024-12-31
2529;2529;1;RJ;2023-05-23;;ativo;2024-12-31;588;19;2024-10-02;2024-12-31
2530;2530;2;CE;2023-05-05;;ativo;2024-12-31;606;20;2024-10-02;2024-12-31
2531;2531;1;SP;2024-05-21;;ativo;2024-12-31;224;7;2024-10-02;2024-12-31
2532;2532;1;PR;2023-07-30;2024-05-02;cancelou;2024-05-02;277;9;2024-02-02;2024-05-02
2533;2533;2;CE;2023-04-12;;ativo;2024-12-31;629;20;2024-10-02;2024-12-31
2534;2534;4;SP;2024-04-29;;ativo;2024-12-31;246;8;2024-10-02;2024-12-31
2535;2535;4;RS;2022-12-10;2024-07-30;cancelou;2024-07-30;598;19;2024-05-01;2024-07-30
2536;2536;2;RJ;2023-06-24;;ativo;2024-12-31;556;18;2024-10-02;2024-12-31
2537;2537;4;SP;2023-05-23;2024-03-06;cancelou;2024-03-06;288;9;2023-12-07;2024-03-06
2538;2538;3;MG;2023-03-01;;ativo;2024-12-31;671;22;2024-10-02;2024-12-31
2539;2539;4;BA;2024-05-12;;ativo;2024-12-31;233;7;2024-10-02;2024-12-31
2540;2540;2;PE;2024-01-16;;ativo;2024-12-31;350;11;2024-10-02;2024-12-31
2541;2541;2;PE;2023-05-04;;ativo;2024-12-31;607;20;2024-10-02;2024-12-31
2542;2542;1;SP;2022-05-16;;ativo;2024-12-31;960;32;2024-10-02;2024-12-31
2543;2543;4;SP;2022-04-01;;ativo;2024-12-31;1005;33;2024-10-02;2024-12-31
2544;2544;2;RJ;2022-09-18;;ativo;2024-12-31;835;27;2024-10-02;2024-12-31
2545;2545;1;PE;2024-01-02;;ativo;2024-12-31;364;12;2024-10-02;2024-12-31
2546;2546;1;RS;2024-03-14;;ativo;2024-12-31;292;9;2024-10-02;2024-12-31
2547;2547;3;RJ;2022-04-02;;ativo;2024-12-31;1004;33;2024-10-02;2024-12-31
2548;2548;2;PR;2023-12-02;;ativo;2024-12-31;395;13;2024-10-02;2024-12-31
2549;2549;1;RJ;2023-03-17;;ativo;2024-12-31;655;21;2024-10-02;2024-12-31
2550;2550;1;CE;2022-12-18;;ativo;2024-12-31;744;24;2024-10-02;2024-12-31
2551;2551;3;MG;2023-12-03;;ativo;2024-12-31;394;13;2024-10-02;2024-12-31
2552;2552;2;SP;2023-11-09;;ativo;2024-12-31;418;13;2024-10-02;2024-12-31
2553;2553;2;RJ;2023-01-06;;ativo;2024-12-31;725;24;2024-10-02;2024-12-31
2554;2554;2;RJ;2023-09-28;;ativo;2024-12-31;460;15;2024-10-02;2024-12-31
2555;2555;1;SP;2022-03-25;2022-05-14;cancelou;2022-05-14;50;1;2022-02-13;2022-05-14
2556;2556;2;PR;2022-08-09;2023-08-15;cancelou;2023-08-15;371;12;2023-05-17;2023-08-15
2557;2557;3;RJ;2022-09-03;;ativo;2024-12-31;850;28;2024-10-02;2024-12-31
2558;2558;3;PE;2023-08-06;2024-05-04;cancelou;2024-05-04;272;9;2024-02-04;2024-05-04
2559;2559;1;RJ;2022-09-12;;ativo;2024-12-31;841;28;2024-10-02;2024-12-31
2560;2560;1;BA;2023-05-24;;ativo;2024-12-31;587;19;2024-10-02;2024-12-31
2561;2561;2;RJ;2022-01-20;;ativo;2024-12-31;1076;35;2024-10-02;2024-12-31
2562;2562;2;RS;2023-11-05;;ativo;2024-12-31;422;14;2024-10-02;2024-12-31
2563;2563;4;CE;2023-06-04;;ativo;2024-12-31;576;19;2024-10-02;2024-12-31
2564;2564;1;MG;2024-02-10;;ativo;2024-12-31;325;10;2024-10-02;2024-12-31
2565;2565;4;BA;2023-02-18;;ativo;2024-12-31;682;22;2024-10-02;2024-12-31
2566;2566;1;PR;2022-11-03;;ativo;2024-12-31;789;26;2024-10-02;2024-12-31
2567;2567;2;RS;2022-01-06;;ativo;2024-12-31;1090;36;2024-10-02;2024-12-31
2568;2568;1;CE;2023-03-24;;ativo;2024-12-31;648;21;2024-10-02;2024-12-31
2569;2569;3;MG;2022-03-05;;ativo;2024-12-31;1032;34;2024-10-02;2024-12-31
2570;2570;1;MG;2024-06-20;;ativo;2024-12-31;194;6;2024-10-02;2024-12-31
2571;2571;2;CE;2024-03-24;;ativo;2024-12-31;282;9;2024-10-02;2024-12-31
2572;2572;3;RS;2023-12-22;;ativo;2024-12-31;375;12;2024-10-02;2024-12-31
2573;2573;4;PR;2023-01-09;;ativo;2024-12-31;722;24;2024-10-02;2024-12-31
2574;2574;2;PR;2023-06-19;;ativo;2024-12-31;561;18;2024-10-02;2024-12-31
2575;2575;3;SP;2022-01-25;;ativo;2024-12-31;1071;35;2024-10-02;2024-12-31
2576;2576;3;PR;2023-11-17;;ativo;2024-12-31;410;13;2024-10-02;2024-12-31
2577;2577;3;CE;2023-10-02;;ativo;2024-12-31;456;15;2024-10-02;2024-12-31
2578;2578;3;RJ;2024-04-01;;ativo;2024-12-31;274;9;2024-10-02;2024-12-31
2579;2579;2;CE;2023-12-13;;ativo;2024-12-31;384;12;2024-10-02;2024-12-31
2580;2580;2;CE;2023-01-31;2023-09-06;cancelou;2023-09-06;218;7;2023-06-08;2023-09-06
2581;2581;4;BA;2022-12-27;;ativo;2024-12-31;735;24;2024-10-02;2024-12-31
2582;2582;1;SP;2023-12-06;;ativo;2024-12-31;391;13;2024-10-02;2024-12-31
2583;2583;3;PE;2022-06-25;2023-10-09;cancelou;2023-10-09;471;15;2023-07-11;2023-10-09
2584;2584;2;RJ;2023-05-07;;ativo;2024-12-31;604;20;2024-10-02;2024-12-31
2585;2585;4;RJ;2023-03-18;;ativo;2024-12-31;654;21;2024-10-02;2024-12-31
2586;2586;2;SP;2023-06-11;;ativo;2024-12-31;569;18;2024-10-02;2024-12-31
2587;2587;3;MG;2023-05-01;2024-09-12;cancelou;2024-09-12;500;16;2024-06-14;2024-09-12
2588;2588;3;RS;2022-06-19;;ativo;2024-12-31;926;30;2024-10-02;2024-12-31
2589;2589;4;PE;2024-06-10;;ativo;2024-12-31;204;6;2024-10-02;2024-12-31
2590;2590;1;PE;2022-10-20;;ativo;2024-12-31;803;26;2024-10-02;2024-12-31
2591;2591;1;BA;2022-09-24;;ativo;2024-12-31;829;27;2024-10-02;2024-12-31
2592;2592;4;MG;2024-01-12;;ativo;2024-12-31;354;11;2024-10-02;2024-12-31
2593;2593;2;RJ;2022-03-02;;ativo;2024-12-31;1035;34;2024-10-02;2024-12-31
2594;2594;3;RJ;2024-05-24;;ativo;2024-12-31;221;7;2024-10-02;2024-12-31
2595;2595;3;CE;2022-02-08;;ativo;2024-12-31;1057;35;2024-10-02;2024-12-31
2596;2596;2;RJ;2023-07-10;2024-12-03;cancelou;2024-12-03;512;17;2024-09-04;2024-12-03
2597;2597;4;BA;2024-04-02;;ativo;2024-12-31;273;9;2024-10-02;2024-12-31
2598;2598;3;PE;2022-10-23;;ativo;2024-12-31;800;26;2024-10-02;2024-12-31
2599;2599;4;RJ;2023-10-27;2024-07-25;cancelou;2024-07-25;272;9;2024-04-26;2024-07-25
2600;2600;1;PR;2024-05-08;;ativo;2024-12-31;237;7;2024-10-02;2024-12-31
2601;2601;3;RS;2022-09-14;;ativo;2024-12-31;839;27;2024-10-02;2024-12-31
2602;2602;3;CE;2022-03-11;;ativo;2024-12-31;1026;34;2024-10-02;2024-12-31
2603;2603;2;MG;2023-11-29;;ativo;2024-12-31;398;13;2024-10-02;2024-12-31
2604;2604;1;PR;2022-12-19;;ativo;2024-12-31;743;24;2024-10-02;2024-12-31
2605;2605;1;PR;2022-05-27;;ativo;2024-12-31;949;31;2024-10-02;2024-12-31
2606;2606;2;PR;2022-06-23;;ativo;2024-12-31;922;30;2024-10-02;2024-12-31
2607;2607;4;RJ;2022-05-25;2022-10-02;cancelou;2022-10-02;130;4;2022-07-04;2022-10-02
2608;2608;1;CE;2022-04-04;;ativo;2024-12-31;1002;33;2024-10-02;2024-12-31
2609;2609;2;RJ;2023-05-04;;ativo;2024-12-31;607;20;2024-10-02;2024-12-31
2610;2610;2;RJ;2024-05-29;2024-11-18;cancelou;2024-11-18;173;5;2024-08-20;2024-11-18
2611;2611;3;RS;2022-10-29;2023-05-25;cancelou;2023-05-25;208;6;2023-02-24;2023-05-25
2612;2612;1;PR;2022-12-05;;ativo;2024-12-31;757;25;2024-10-02;2024-12-31
2613;2613;2;RJ;2022-07-06;;ativo;2024-12-31;909;30;2024-10-02;2024-12-31
2614;2614;1;RS;2023-06-07;2024-05-04;cancelou;2024-05-04;332;11;2024-02-04;2024-05-04
2615;2615;4;SP;2024-06-27;;ativo;2024-12-31;187;6;2024-10-02;2024-12-31
2616;2616;2;RS;2023-08-11;;ativo;2024-12-31;508;16;2024-10-02;2024-12-31
2617;2617;1;SP;2023-11-24;2024-02-04;cancelou;2024-02-04;72;2;2023-11-06;2024-02-04
2618;2618;1;SP;2023-09-17;;ativo;2024-12-31;471;15;2024-10-02;2024-12-31
2619;2619;2;SP;2022-04-20;;ativo;2024-12-31;986;32;2024-10-02;2024-12-31
2620;2620;3;SP;2024-06-09;;ativo;2024-12-31;205;6;2024-10-02;2024-12-31
2621;2621;4;BA;2022-08-15;2022-10-18;cancelou;2022-10-18;64;2;2022-07-20;2022-10-18
2622;2622;4;RJ;2023-03-19;;ativo;2024-12-31;653;21;2024-10-02;2024-12-31
2623;2623;4;RJ;2022-10-31;2022-12-28;cancelou;2022-12-28;58;1;2022-09-29;2022-12-28
2624;2624;4;SP;2024-06-27;;ativo;2024-12-31;187;6;2024-10-02;2024-12-31
2625;2625;1;RJ;2023-10-18;;ativo;2024-12-31;440;14;2024-10-02;2024-12-31
2626;2626;2;SP;2024-05-25;;ativo;2024-12-31;220;7;2024-10-02;2024-12-31
2627;2627;1;RJ;2023-05-06;;ativo;2024-12-31;605;20;2024-10-02;2024-12-31
2628;2628;2;RS;2022-03-20;;ativo;2024-12-31;1017;33;2024-10-02;2024-12-31
2629;2629;3;PR;2022-05-24;;ativo;2024-12-31;952;31;2024-10-02;2024-12-31
2630;2630;2;CE;2024-03-24;;ativo;2024-12-31;282;9;2024-10-02;2024-12-31
2631;2631;1;SP;2023-07-21;;ativo;2024-12-31;529;17;2024-10-02;2024-12-31
2632;2632;2;PE;2023-02-10;;ativo;2024-12-31;690;23;2024-10-02;2024-12-31
2633;2633;2;PE;2023-06-01;;ativo;2024-12-31;579;19;2024-10-02;2024-12-31
2634;2634;2;PR;2023-02-10;2023-05-05;cancelou;2023-05-05;84;2;2023-02-04;2023-05-05
2635;2635;2;PR;2022-09-06;;ativo;2024-12-31;847;28;2024-10-02;2024-12-31
2636;2636;1;SP;2023-03-22;;ativo;2024-12-31;650;21;2024-10-02;2024-12-31
2637;2637;4;SP;2024-02-10;;ativo;2024-12-31;325;10;2024-10-02;2024-12-31
2638;2638;2;RS;2022-04-13;2023-04-01;cancelou;2023-04-01;353;11;2023-01-01;2023-04-01
2639;2639;1;RS;2023-04-10;;ativo;2024-12-31;631;21;2024-10-02;2024-12-31
2640;2640;1;BA;2022-07-13;;ativo;2024-12-31;902;30;2024-10-02;2024-12-31
2641;2641;4;SP;2022-01-29;;ativo;2024-12-31;1067;35;2024-10-02;2024-12-31
2642;2642;1;SP;2022-04-08;2023-10-26;cancelou;2023-10-26;566;18;2023-07-28;2023-10-26
2643;2643;3;RS;2023-08-11;;ativo;2024-12-31;508;16;2024-10-02;2024-12-31
2644;2644;1;MG;2022-05-03;;ativo;2024-12-31;973;32;2024-10-02;2024-12-31
2645;2645;3;RS;2023-05-30;;ativo;2024-12-31;581;19;2024-10-02;2024-12-31
2646;2646;2;MG;2024-06-29;;ativo;2024-12-31;185;6;2024-10-02;2024-12-31
2647;2647;2;SP;2022-04-16;2022-10-08;cancelou;2022-10-08;175;5;2022-07-10;2022-10-08
2648;2648;1;RS;2024-03-26;;ativo;2024-12-31;280;9;2024-10-02;2024-12-31
2649;2649;1;BA;2023-11-06;;ativo;2024-12-31;421;14;2024-10-02;2024-12-31
2650;2650;1;RJ;2023-01-30;;ativo;2024-12-31;701;23;2024-10-02;2024-12-31
2651;2651;1;SP;2023-04-03;;ativo;2024-12-31;638;21;2024-10-02;2024-12-31
2652;2652;4;SP;2023-09-24;;ativo;2024-12-31;464;15;2024-10-02;2024-12-31
2653;2653;3;RS;2023-03-02;;ativo;2024-12-31;670;22;2024-10-02;2024-12-31
2654;2654;1;RJ;2022-03-10;2023-07-08;cancelou;2023-07-08;485;16;2023-04-09;2023-07-08
2655;2655;1;RJ;2023-08-04;;ativo;2024-12-31;515;17;2024-10-02;2024-12-31
2656;2656;2;RJ;2024-02-22;;ativo;2024-12-31;313;10;2024-10-02;2024-12-31
2657;2657;3;PE;2024-02-13;;ativo;2024-12-31;322;10;2024-10-02;2024-12-31
2658;2658;1;RS;2023-05-10;2023-12-03;cancelou;2023-12-03;207;6;2023-09-04;2023-12-03
2659;2659;2;MG;2024-06-25;;ativo;2024-12-31;189;6;2024-10-02;2024-12-31
2660;2660;2;CE;2023-04-18;2024-02-02;cancelou;2024-02-02;290;9;2023-11-04;2024-02-02
2661;2661;2;MG;2024-06-23;;ativo;2024-12-31;191;6;2024-10-02;2024-12-31
2662;2662;1;BA;2022-05-27;;ativo;2024-12-31;949;31;2024-10-02;2024-12-31
2663;2663;1;SP;2024-01-04;;ativo;2024-12-31;362;12;2024-10-02;2024-12-31
2664;2664;2;CE;2023-06-15;;ativo;2024-12-31;565;18;2024-10-02;2024-12-31
2665;2665;2;BA;2023-04-30;;ativo;2024-12-31;611;20;2024-10-02;2024-12-31
2666;2666;3;PR;2024-04-23;;ativo;2024-12-31;252;8;2024-10-02;2024-12-31
2667;2667;1;PE;2024-06-08;;ativo;2024-12-31;206;6;2024-10-02;2024-12-31
2668;2668;2;RJ;2022-03-05;;ativo;2024-12-31;1032;34;2024-10-02;2024-12-31
2669;2669;2;RJ;2023-05-20;2024-07-23;cancelou;2024-07-23;430;14;2024-04-24;2024-07-23
2670;2670;2;MG;2023-02-03;;ativo;2024-12-31;697;23;2024-10-02;2024-12-31
2671;2671;1;SP;2024-01-19;;ativo;2024-12-31;347;11;2024-10-02;2024-12-31
2672;2672;1;SP;2023-02-18;;ativo;2024-12-31;682;22;2024-10-02;2024-12-31
2673;2673;3;SP;2022-04-29;2023-06-24;cancelou;2023-06-24;421;14;2023-03-26;2023-06-24
2674;2674;4;BA;2024-06-06;;ativo;2024-12-31;208;6;2024-10-02;2024-12-31
2675;2675;2;BA;2023-06-16;;ativo;2024-12-31;564;18;2024-10-02;2024-12-31
2676;2676;2;BA;2022-05-09;;ativo;2024-12-31;967;32;2024-10-02;2024-12-31
2677;2677;4;RS;2024-04-11;;ativo;2024-12-31;264;8;2024-10-02;2024-12-31
2678;2678;1;PR;2022-06-06;2024-04-30;cancelou;2024-04-30;694;23;2024-01-31;2024-04-30
2679;2679;2;SP;2022-11-09;;ativo;2024-12-31;783;26;2024-10-02;2024-12-31
2680;2680;2;SP;2022-11-10;;ativo;2024-12-31;782;26;2024-10-02;2024-12-31
2681;2681;2;RJ;2023-04-18;2023-08-14;cancelou;2023-08-14;118;3;2023-05-16;2023-08-14
2682;2682;1;SP;2023-11-12;;ativo;2024-12-31;415;13;2024-10-02;2024-12-31
2683;2683;2;PR;2022-05-12;;ativo;2024-12-31;964;32;2024-10-02;2024-12-31
2684;2684;2;BA;2023-05-18;;ativo;2024-12-31;593;19;2024-10-02;2024-12-31
2685;2685;1;CE;2024-06-16;;ativo;2024-12-31;198;6;2024-10-02;2024-12-31
2686;2686;2;PE;2024-05-08;;ativo;2024-12-31;237;7;2024-10-02;2024-12-31
2687;2687;1;SP;2022-07-07;;ativo;2024-12-31;908;30;2024-10-02;2024-12-31
2688;2688;3;RS;2023-12-17;;ativo;2024-12-31;380;12;2024-10-02;2024-12-31
2689;2689;1;SP;2024-06-06;;ativo;2024-12-31;208;6;2024-10-02;2024-12-31
2690;2690;1;RJ;2022-11-16;;ativo;2024-12-31;776;25;2024-10-02;2024-12-31
2691;2691;3;RJ;2024-03-14;;ativo;2024-12-31;292;9;2024-10-02;2024-12-31
2692;2692;3;PE;2022-03-09;;ativo;2024-12-31;1028;34;2024-10-02;2024-12-31
2693;2693;2;PR;2023-12-12;;ativo;2024-12-31;385;12;2024-10-02;2024-12-31
2694;2694;3;MG;2023-10-11;;ativo;2024-12-31;447;14;2024-10-02;2024-12-31
2695;2695;1;SP;2024-02-15;;ativo;2024-12-31;320;10;2024-10-02;2024-12-31
2696;2696;1;SP;2022-08-18;2022-10-17;cancelou;2022-10-17;60;2;2022-07-19;2022-10-17
2697;2697;3;MG;2023-03-08;;ativo;2024-12-31;664;22;2024-10-02;2024-12-31
2698;2698;3;RS;2023-06-01;;ativo;2024-12-31;579;19;2024-10-02;2024-12-31
2699;2699;2;PE;2024-02-01;;ativo;2024-12-31;334;11;2024-10-02;2024-12-31
2700;2700;1;SP;2022-08-08;;ativo;2024-12-31;876;29;2024-10-02;2024-12-31
2701;2701;4;RJ;2024-04-14;;ativo;2024-12-31;261;8;2024-10-02;2024-12-31
2702;2702;1;CE;2022-11-17;2023-07-20;cancelou;2023-07-20;245;8;2023-04-21;2023-07-20
2703;2703;1;SP;2024-02-17;;ativo;2024-12-31;318;10;2024-10-02;2024-12-31
2704;2704;3;RJ;2022-01-24;;ativo;2024-12-31;1072;35;2024-10-02;2024-12-31
2705;2705;1;PE;2023-06-03;2023-12-30;cancelou;2023-12-30;210;7;2023-10-01;2023-12-30
2706;2706;2;RJ;2022-03-24;2023-10-17;cancelou;2023-10-17;572;19;2023-07-19;2023-10-17
2707;2707;2;BA;2023-09-04;2024-10-11;cancelou;2024-10-11;403;13;2024-07-13;2024-10-11
2708;2708;1;SP;2022-05-26;2022-09-13;cancelou;2022-09-13;110;3;2022-06-15;2022-09-13
2709;2709;4;MG;2024-03-30;;ativo;2024-12-31;276;9;2024-10-02;2024-12-31
2710;2710;2;RJ;2022-07-21;2022-11-06;cancelou;2022-11-06;108;3;2022-08-08;2022-11-06
2711;2711;1;PE;2023-01-13;;ativo;2024-12-31;718;23;2024-10-02;2024-12-31
2712;2712;2;RJ;2024-04-01;;ativo;2024-12-31;274;9;2024-10-02;2024-12-31
2713;2713;2;PE;2022-03-11;;ativo;2024-12-31;1026;34;2024-10-02;2024-12-31
2714;2714;2;BA;2022-12-20;;ativo;2024-12-31;742;24;2024-10-02;2024-12-31
2715;2715;1;RS;2023-10-05;;ativo;2024-12-31;453;15;2024-10-02;2024-12-31
2716;2716;2;CE;2023-05-16;2024-11-11;cancelou;2024-11-11;545;18;2024-08-13;2024-11-11
2717;2717;1;BA;2023-08-25;;ativo;2024-12-31;494;16;2024-10-02;2024-12-31
2718;2718;3;RJ;2023-03-01;;ativo;2024-12-31;671;22;2024-10-02;2024-12-31
2719;2719;1;SP;2022-01-14;;ativo;2024-12-31;1082;36;2024-10-02;2024-12-31
2720;2720;1;RS;2024-03-04;;ativo;2024-12-31;302;10;2024-10-02;2024-12-31
2721;2721;3;CE;2023-01-29;2024-05-01;cancelou;2024-05-01;458;15;2024-02-01;2024-05-01
2722;2722;2;SP;2024-04-09;;ativo;2024-12-31;266;8;2024-10-02;2024-12-31
2723;2723;2;SP;2023-03-15;;ativo;2024-12-31;657;21;2024-10-02;2024-12-31
2724;2724;2;BA;2024-05-19;2024-08-26;cancelou;2024-08-26;99;3;2024-05-28;2024-08-26
2725;2725;1;RJ;2023-02-07;;ativo;2024-12-31;693;23;2024-10-02;2024-12-31
2726;2726;2;SP;2023-07-12;;ativo;2024-12-31;538;17;2024-10-02;2024-12-31
2727;2727;2;CE;2022-06-26;;ativo;2024-12-31;919;30;2024-10-02;2024-12-31
2728;2728;2;PE;2022-11-19;2023-12-23;cancelou;2023-12-23;399;13;2023-09-24;2023-12-23
2729;2729;1;PE;2022-03-31;;ativo;2024-12-31;1006;33;2024-10-02;2024-12-31
2730;2730;2;PE;2023-06-28;;ativo;2024-12-31;552;18;2024-10-02;2024-12-31
2731;2731;3;BA;2022-01-25;;ativo;2024-12-31;1071;35;2024-10-02;2024-12-31
2732;2732;1;CE;2024-01-07;2024-10-31;cancelou;2024-10-31;298;9;2024-08-02;2024-10-31
2733;2733;3;SP;2022-10-05;;ativo;2024-12-31;818;27;2024-10-02;2024-12-31
2734;2734;2;MG;2022-12-09;2023-02-17;cancelou;2023-02-17;70;2;2022-11-19;2023-02-17
2735;2735;1;PR;2023-02-11;2024-01-22;cancelou;2024-01-22;345;11;2023-10-24;2024-01-22
2736;2736;2;PR;2024-04-17;;ativo;2024-12-31;258;8;2024-10-02;2024-12-31
2737;2737;1;RJ;2023-04-18;;ativo;2024-12-31;623;20;2024-10-02;2024-12-31
2738;2738;3;CE;2022-01-12;;ativo;2024-12-31;1084;36;2024-10-02;2024-12-31
2739;2739;2;RS;2022-06-06;;ativo;2024-12-31;939;31;2024-10-02;2024-12-31
2740;2740;1;BA;2022-10-08;;ativo;2024-12-31;815;27;2024-10-02;2024-12-31
2741;2741;2;BA;2022-08-09;2023-01-19;cancelou;2023-01-19;163;5;2022-10-21;2023-01-19
2742;2742;3;RJ;2024-02-10;;ativo;2024-12-31;325;10;2024-10-02;2024-12-31
2743;2743;2;PE;2023-08-28;;ativo;2024-12-31;491;16;2024-10-02;2024-12-31
2744;2744;1;BA;2023-05-04;;ativo;2024-12-31;607;20;2024-10-02;2024-12-31
2745;2745;1;SP;2023-08-01;;ativo;2024-12-31;518;17;2024-10-02;2024-12-31
2746;2746;3;PE;2023-02-17;;ativo;2024-12-31;683;22;2024-10-02;2024-12-31
2747;2747;1;MG;2024-04-13;;ativo;2024-12-31;262;8;2024-10-02;2024-12-31
2748;2748;2;RJ;2023-06-07;;ativo;2024-12-31;573;19;2024-10-02;2024-12-31
2749;2749;1;SP;2023-02-10;;ativo;2024-12-31;690;23;2024-10-02;2024-12-31
2750;2750;3;SP;2022-10-01;2023-11-01;cancelou;2023-11-01;396;13;2023-08-03;2023-11-01
2751;2751;3;MG;2022-09-26;;ativo;2024-12-31;827;27;2024-10-02;2024-12-31
2752;2752;1;RJ;2022-03-10;2023-02-27;cancelou;2023-02-27;354;11;2022-11-29;2023-02-27
2753;2753;2;BA;2022-06-28;;ativo;2024-12-31;917;30;2024-10-02;2024-12-31
2754;2754;3;RJ;2023-01-02;;ativo;2024-12-31;729;24;2024-10-02;2024-12-31
2755;2755;3;BA;2022-05-09;;ativo;2024-12-31;967;32;2024-10-02;2024-12-31
2756;2756;4;CE;2023-03-13;;ativo;2024-12-31;659;21;2024-10-02;2024-12-31
2757;2757;1;CE;2023-08-10;;ativo;2024-12-31;509;16;2024-10-02;2024-12-31
2758;2758;3;SP;2024-05-12;;ativo;2024-12-31;233;7;2024-10-02;2024-12-31
2759;2759;1;SP;2023-02-08;;ativo;2024-12-31;692;23;2024-10-02;2024-12-31
2760;2760;1;SP;2022-04-12;;ativo;2024-12-31;994;33;2024-10-02;2024-12-31
2761;2761;2;MG;2022-10-29;;ativo;2024-12-31;794;26;2024-10-02;2024-12-31
2762;2762;4;PR;2023-03-01;;ativo;2024-12-31;671;22;2024-10-02;2024-12-31
2763;2763;2;CE;2022-09-05;;ativo;2024-12-31;848;28;2024-10-02;2024-12-31
2764;2764;3;MG;2024-04-25;;ativo;2024-12-31;250;8;2024-10-02;2024-12-31
2765;2765;1;SP;2024-05-19;;ativo;2024-12-31;226;7;2024-10-02;2024-12-31
2766;2766;4;RJ;2024-06-27;;ativo;2024-12-31;187;6;2024-10-02;2024-12-31
2767;2767;4;SP;2024-01-10;;ativo;2024-12-31;356;11;2024-10-02;2024-12-31
2768;2768;2;RJ;2022-10-29;;ativo;2024-12-31;794;26;2024-10-02;2024-12-31
2769;2769;1;BA;2022-06-21;;ativo;2024-12-31;924;30;2024-10-02;2024-12-31
2770;2770;3;PR;2024-05-10;;ativo;2024-12-31;235;7;2024-10-02;2024-12-31
2771;2771;1;RS;2023-08-10;;ativo;2024-12-31;509;16;2024-10-02;2024-12-31
2772;2772;3;RS;2022-05-16;;ativo;2024-12-31;960;32;2024-10-02;2024-12-31
2773;2773;1;RS;2022-02-08;;ativo;2024-12-31;1057;35;2024-10-02;2024-12-31
2774;2774;4;BA;2023-10-30;;ativo;2024-12-31;428;14;2024-10-02;2024-12-31
2775;2775;1;SP;2023-02-10;;ativo;2024-12-31;690;23;2024-10-02;2024-12-31
2776;2776;1;SP;2024-02-11;;ativo;2024-12-31;324;10;2024-10-02;2024-12-31
2777;2777;4;SP;2023-08-11;;ativo;2024-12-31;508;16;2024-10-02;2024-12-31
2778;2778;2;CE;2023-02-22;;ativo;2024-12-31;678;22;2024-10-02;2024-12-31
2779;2779;2;RS;2024-03-30;;ativo;2024-12-31;276;9;2024-10-02;2024-12-31
2780;2780;1;SP;2023-11-25;;ativo;2024-12-31;402;13;2024-10-02;2024-12-31
2781;2781;2;PE;2023-08-17;;ativo;2024-12-31;502;16;2024-10-02;2024-12-31
2782;2782;3;PE;2023-04-01;;ativo;2024-12-31;640;21;2024-10-02;2024-12-31
2783;2783;2;CE;2022-08-07;2022-11-22;cancelou;2022-11-22;107;3;2022-08-24;2022-11-22
2784;2784;1;BA;2022-11-24;;ativo;2024-12-31;768;25;2024-10-02;2024-12-31
2785;2785;1;SP;2023-08-12;;ativo;2024-12-31;507;16;2024-10-02;2024-12-31
2786;2786;3;MG;2022-02-07;2023-05-16;cancelou;2023-05-16;463;15;2023-02-15;2023-05-16
2787;2787;3;BA;2022-07-24;;ativo;2024-12-31;891;29;2024-10-02;2024-12-31
2788;2788;1;BA;2023-02-27;2024-12-29;cancelou;2024-12-29;671;22;2024-09-30;2024-12-29
2789;2789;1;SP;2023-11-18;;ativo;2024-12-31;409;13;2024-10-02;2024-12-31
2790;2790;1;RS;2022-12-11;;ativo;2024-12-31;751;25;2024-10-02;2024-12-31
2791;2791;3;RJ;2022-04-24;;ativo;2024-12-31;982;32;2024-10-02;2024-12-31
2792;2792;2;PE;2022-02-02;2022-09-15;cancelou;2022-09-15;225;7;2022-06-17;2022-09-15
2793;2793;2;RS;2024-03-08;;ativo;2024-12-31;298;9;2024-10-02;2024-12-31
2794;2794;1;RJ;2022-08-16;;ativo;2024-12-31;868;28;2024-10-02;2024-12-31
2795;2795;3;BA;2022-05-20;;ativo;2024-12-31;956;31;2024-10-02;2024-12-31
2796;2796;2;RJ;2023-06-19;;ativo;2024-12-31;561;18;2024-10-02;2024-12-31
